,Open,High,Low,Close,Volume,SMA_20,SMA_50,RSI,MACD,MACD_Signal
2024-12-12,2389.95,2400.0,2339.0,2344.55,233178.0,2361.9075000000003,2362.569,43.4838051517471,-0.564223130157643,-1.0684842617994197
2024-12-11,2409.35,2409.35,2386.0,2402.65,88518.0,2360.2575,2365.645,69.26793911572837,2.9939925488806693,-0.2559888996634015
2024-12-10,2404.75,2413.5,2389.0,2396.65,67677.0,2360.1125,2368.5730000000003,66.71449067431845,5.269018607303678,0.8490126017300148
2024-12-09,2475.0,2475.0,2383.4,2400.45,221486.0,2360.5575,2370.666,64.37164064499603,7.294532903209529,2.138116662025918
2024-12-06,2504.7,2504.7,2476.0,2484.15,116520.0,2365.9075000000003,2373.772,76.16363636363634,15.47523858384102,4.805541046388939
2024-12-05,2469.95,2514.7,2450.0,2492.75,61238.0,2370.27,2377.2659999999996,79.00362318840574,22.394303938675876,8.323293624846327
2024-12-04,2483.0,2493.0,2456.0,2464.85,27775.0,2375.0075,2380.0820000000003,71.40716069941708,25.334385477385695,11.725511995354202
2024-12-03,2479.0,2488.65,2466.05,2481.25,135494.0,2382.925,2383.069,72.62872628726281,28.65741437550787,15.111892471384936
2024-12-02,2490.0,2490.0,2460.2,2479.0,89228.0,2390.5375,2386.361,73.11827956989248,30.754859950028276,18.240485967113607
2024-11-29,2460.0,2506.5,2460.0,2496.25,107416.0,2398.1349999999998,2389.015,72.42344418834375,33.42373894901266,21.277136563493418
2024-11-28,2490.0,2539.0,2453.75,2463.85,132355.0,2404.3149999999996,2391.0190000000002,65.97180563887224,32.54923539872334,23.531556330539406
2024-11-27,2479.0,2493.9,2458.6,2488.9,61832.0,2412.1274999999996,2393.327,67.76072747939757,33.49143680017278,25.523532424466083
2024-11-26,2489.55,2495.15,2461.0,2479.05,55445.0,2419.2650000000003,2395.1,65.72143452877404,33.06220673667576,27.031267286908022
2024-11-25,2455.3,2505.25,2455.3,2483.15,199422.0,2426.4575,2395.965,63.76726417866593,32.67620275355057,28.160254380236534
2024-11-22,2384.45,2453.65,2379.0,2445.4,128490.0,2431.98,2396.045,65.13582470358696,28.990009751820253,28.32620545455328
2024-11-21,2419.95,2419.95,2377.0,2383.25,43483.0,2433.14,2394.284,47.12336892052193,20.81377110460835,26.823718584564293
2024-11-19,2433.0,2439.95,2406.0,2410.8,39222.0,2435.8125,2394.268,51.97212543554008,16.36840910048022,24.73265668774748
2024-11-18,2403.25,2425.45,2375.65,2423.45,23044.0,2438.79,2395.0530000000003,53.12840043525571,13.708156208201672,22.52775659183832
2024-11-14,2463.5,2464.95,2383.3,2389.05,102837.0,2439.945,2395.038,35.0612629594722,8.723538849731995,19.766913043417055
2024-11-13,2461.5,2472.0,2449.35,2464.75,16852.0,2443.71,2396.485,46.36741048261546,10.757536228428307,17.965037680419307
2024-11-12,2505.95,2505.95,2456.3,2461.35,15388.0,2449.55,2398.334,49.51510113604876,11.95730614445938,16.76349137322732
2024-11-11,2510.0,2516.05,2475.55,2490.65,32916.0,2453.95,2401.6890000000003,51.25735687533441,15.098350273528922,16.43046315328764
2024-11-08,2480.0,2515.15,2467.2,2507.5,130166.0,2459.4925,2404.98,53.66889804325437,18.73137927360358,16.890646377350826
2024-11-07,2508.85,2508.85,2466.7,2475.6,41156.0,2463.25,2407.6839999999997,47.43828309142785,18.819579739158144,17.276433049712292
2024-11-06,2510.35,2521.2,2495.85,2501.35,39126.0,2464.1099999999997,2410.804,54.7300706357215,20.728343558083907,17.966815151386616
2024-11-05,2521.0,2529.65,2507.0,2521.2,77774.0,2465.5325000000003,2414.143,54.12832310838443,23.57106766246352,19.087665653602
2024-11-04,2540.0,2548.7,2503.3,2525.9,67874.0,2468.585,2417.743,56.06786685662478,25.904585405735816,20.451049604028764
2024-10-31,2564.55,2564.55,2523.05,2527.5,165308.0,2470.8975,2420.8289999999997,55.78151479598487,27.5652662719649,21.873892937615995
2024-10-30,2550.0,2562.95,2533.95,2554.95,26861.0,2474.695,2424.575,64.67515070328196,30.741977412733377,23.647509832639475
2024-10-29,2589.95,2589.95,2536.25,2549.2,54929.0,2477.3424999999997,2426.4990000000003,76.18747041186683,32.42182852164888,25.40237357044136
2024-10-28,2547.95,2589.2,2521.6,2575.25,31665.0,2482.9125,2429.165,76.07420326621217,35.44653302398274,27.411205461149642
2024-10-25,2525.0,2540.0,2500.25,2527.55,126311.0,2484.8450000000003,2431.0029999999997,64.85445205479459,33.607240544456545,28.650412477811027
2024-10-24,2650.0,2650.0,2453.1,2502.95,169390.0,2486.04,2433.071,66.72049324721073,29.8208187707487,28.884493736398564
2024-10-23,2650.0,2692.0,2633.55,2658.0,62367.0,2494.7825,2438.4,73.00869151089411,38.88306559820876,30.884208108760607
2024-10-22,2680.05,2710.0,2673.2,2682.05,39303.0,2506.6150000000002,2444.498,75.04539264639126,47.458522259073106,34.19907093882311
2024-10-21,2715.65,2735.85,2682.0,2693.6,54052.0,2522.1325,2450.26,73.99787158566863,54.55771409140789,38.27079956934007
2024-10-18,2734.1,2740.95,2695.0,2715.65,122211.0,2537.375,2457.171,74.3137483938792,61.256992260269726,42.868038107526004
2024-10-17,2780.0,2781.6,2723.7,2737.0,13317.0,2553.0525000000002,2465.453,81.30538922155687,67.51076232390778,47.79658295080237
2024-10-16,2782.05,2797.0,2757.55,2781.1,34398.0,2572.6549999999997,2474.54,82.09246300332681,75.15903380609689,53.26907312186128
2024-10-15,2792.0,2798.0,2765.0,2780.7,41128.0,2588.4525000000003,2483.268,81.15994236311235,80.2628472035426,58.667827938197554
2024-10-14,2783.95,2803.65,2766.8,2789.0,38980.0,2604.835,2492.243,81.32142857142853,84.00899310106752,63.736060970771554
2024-10-11,2755.6,2790.0,2738.7,2780.55,138545.0,2619.33,2501.201,79.64156026707275,85.31256630154985,68.05136203692722
2024-10-10,2772.0,2786.0,2733.25,2754.2,38801.0,2631.665,2509.5589999999997,73.39988256018785,83.25966752290014,71.09302313412181
2024-10-09,2849.95,2849.95,2761.5,2769.1,52046.0,2646.34,2518.155,75.28167394803398,81.89104661660758,73.25262783061896
2024-10-08,2834.3,2886.1,2800.0,2816.5,71173.0,2662.0975000000003,2527.786,76.4383561643835,83.66672974820858,75.33544821413689
2024-10-07,2830.25,2864.4,2826.2,2834.25,62282.0,2677.75,2537.27,85.97231996246764,85.52042158618633,77.37244288854679
2024-10-04,2885.4,2913.8,2819.0,2848.85,209282.0,2693.8975,2547.1,91.5445592121066,87.16282467840756,79.33051924651895
2024-10-03,2917.95,2921.95,2862.9,2895.3,30621.0,2712.2875,2557.728,88.56028599285011,91.16171165091464,81.6967577273981
2024-10-01,2958.05,2970.65,2891.0,2921.95,41303.0,2730.6375,2568.848,88.6561392201095,95.38178841992067,84.43376386590262
