,Open,High,Low,Close,Volume,SMA_20,SMA_50,RSI,MACD,MACD_Signal,MA_5,MA_20,Above_MA5,Above_MA20,Price_Change,Volume_MA,High_Volume,RSI_Overbought,RSI_Oversold,Tomorrow_Up,Tomorrow_Change
2025-04-24,1298.65,1304.45,1290.5,1301.65,281535.0,1406.685,1432.9489999999998,24.87200660611066,-24.51646521054249,-13.039466155459593,1355.77,1406.685,0,0,0.12307218953118149,1181867.7,0,0,1,0,-0.1344447432105378
2025-04-23,1295.85,1305.75,1285.3,1299.9,420698.0,1401.2099999999998,1428.5680000000002,27.386797599563565,-28.89988372668336,-16.211550485279222,1334.08,1401.2099999999998,0,0,-0.1344447432105378,1183493.15,0,0,1,0,-0.6885145011154781
2025-04-22,1300.0,1303.0,1286.5,1290.95,759456.0,1394.3125,1424.0220000000002,27.297444263186506,-32.715067564674655,-19.51225458007376,1312.21,1394.3125,0,0,-0.6885145011154781,1196094.85,0,0,1,1,0.3795654363065948
2025-04-21,1271.55,1300.0,1266.75,1295.85,729259.0,1387.84,1419.3729999999998,22.983870967741908,-34.9417021034476,-22.59814459253314,1297.6799999999998,1387.8400000000001,0,0,0.3795654363065948,1199031.2,0,0,1,0,-1.6437087625882585
2025-04-17,1238.65,1279.45,1227.4,1274.55,392500.0,1379.485,1414.851,26.850605652759057,-37.98013259359982,-25.674542597724628,1292.5800000000002,1379.4850000000001,0,0,-1.6437087625882585,1191119.75,0,0,1,0,-2.8166803970028575
2025-04-16,1239.85,1240.9,1229.05,1238.65,361521.0,1368.5875,1409.303,14.134656883901613,-42.78085706741172,-29.095805851963117,1279.98,1368.5875,0,0,-2.8166803970028575,1192258.1,0,0,1,1,0.10091632018729424
2025-04-15,1256.0,1256.0,1237.0,1239.9,719043.0,1357.8925,1404.197,14.171699741156132,-45.954763631352535,-32.467597691913895,1267.98,1357.8925,0,0,0.10091632018729424,1204241.75,0,0,1,0,-1.661424308411985
2025-04-11,1200.0,1222.45,1197.05,1219.3,684519.0,1347.645,1399.2380000000005,7.6939247424847395,-49.55554432352278,-35.88518724858075,1253.65,1347.645,0,0,-1.661424308411985,1222441.05,0,0,1,0,-2.76388091527926
2025-04-09,1172.4,1189.5,1169.1,1185.6,495957.0,1336.1150000000002,1393.9489999999998,2.9693486590038276,-54.49210284286551,-39.60657056809429,1231.6,1336.1150000000002,0,0,-2.76388091527926,1197631.4,0,0,1,0,-0.26990553306340814
2025-04-08,1177.85,1196.8,1163.85,1182.4,894893.0,1323.4074999999998,1388.47,3.038619878455208,-57.99296496638044,-43.28384960637432,1213.17,1323.4074999999998,0,0,-0.26990553306340814,1202737.6,0,0,1,0,-1.3700947225981142
2025-04-07,1125.0,1171.0,1115.55,1166.2,1433461.0,1312.83,1382.501,3.0079565301765996,-61.36366481635969,-46.8998127731537,1198.68,1312.83,0,0,-1.3700947225981142,1254988.45,1,0,1,1,3.3013205282112823
2025-04-04,1240.0,1245.2,1192.85,1204.7,785059.0,1302.8225,1377.9219999999998,16.053453661922944,-60.24071324118631,-49.56799294042063,1191.6399999999999,1302.8225,1,0,3.3013205282112823,1265550.95,0,0,1,1,3.644060762015422
2025-04-03,1238.95,1251.2,1234.55,1248.6,532522.0,1294.9525,1374.297,30.02998001332442,-55.1796443425651,-50.69032324563685,1197.5,1294.9524999999999,1,0,3.644060762015422,1279072.4,0,0,0,1,0.20022425116130727
2025-04-02,1250.35,1256.0,1243.8,1251.1,243303.0,1286.48,1370.693,39.551760939167536,-50.386456713516736,-50.62954993813905,1210.6,1286.48,1,0,0.20022425116130727,1275659.4,0,0,0,1,0.10790504356168462
2025-04-01,1274.6,1277.8,1250.0,1252.45,722008.0,1277.5475,1366.971,39.48717948717947,-45.94933045954895,-49.69350602919025,1224.61,1277.5475,1,0,0.10790504356168462,1290320.5,0,0,0,1,1.8004710766896803
2025-03-28,1279.3,1295.7,1269.05,1275.0,987799.0,1270.2,1363.918,45.11381475667187,-40.15342011789926,-47.78548882535654,1246.3700000000001,1270.2,1,1,1.8004710766896803,1152377.65,0,0,0,1,0.2666666666666817
2025-03-27,1275.05,1285.15,1272.05,1278.4,278220.0,1263.7025,1360.694,47.482447342026084,-34.88405215043372,-45.20520146703004,1261.1100000000001,1263.7024999999999,1,1,0.2666666666666817,997507.25,0,0,0,0,-0.4576032540675956
2025-03-26,1290.25,1293.95,1269.0,1272.55,658347.0,1257.315,1357.17,45.34372501998402,-30.824067640808607,-42.32897468097048,1265.9,1257.315,1,1,-0.4576032540675956,709665.05,0,0,0,1,1.0097835055597137
2025-03-25,1307.0,1307.0,1283.0,1285.4,865836.0,1253.16,1354.106,52.24405377456052,-26.268178369638008,-39.11681540010686,1272.76,1253.16,1,1,1.0097835055597137,689491.65,1,0,0,1,1.2408588766142703
2025-03-24,1286.4,1305.3,1281.0,1301.35,861533.0,1253.225,1351.161,64.1343552750225,-21.12860844575493,-35.51917399257334,1282.5400000000002,1253.225,1,1,1.2408588766142703,655373.45,1,0,0,0,-1.9133976255426899
2025-03-21,1270.05,1284.5,1270.05,1276.45,361299.0,1251.965,1347.819,57.44550825015277,-18.84515728073916,-32.1843706378499,1282.8300000000002,1251.965,0,1,-1.9133976255426899,659361.65,0,0,0,0,-0.6189039915390437
2025-03-20,1254.2,1272.8,1250.0,1268.55,612659.0,1250.3975,1344.3370000000002,60.580021482277125,-17.470886113769666,-29.24167372431089,1280.8600000000001,1250.3975,0,1,-0.6189039915390437,668959.7,0,0,0,0,-1.6436088447439934
2025-03-19,1242.0,1252.75,1239.35,1247.7,295426.0,1248.235,1340.8270000000002,64.12005457025924,-17.856671798858088,-26.9646733338206,1275.8899999999999,1248.2350000000001,0,0,-1.6436088447439934,645758.2,0,0,0,0,-0.7133124949907921
2025-03-18,1243.5,1248.1,1234.9,1238.8,1740575.0,1245.3825,1337.484,62.499999999999964,-18.6647212445946,-25.304682912826166,1266.5700000000002,1245.3825,0,0,-0.7133124949907921,696324.0,1,0,0,1,0.12915724895061764
2025-03-17,1247.0,1257.2,1233.25,1240.4,422823.0,1243.675,1334.003,67.58293838862559,-18.95754131007152,-24.03525459034861,1254.3799999999999,1243.675,0,0,0.12915724895061764,697840.15,0,0,0,1,0.5643340857787837
2025-03-13,1262.9,1264.0,1244.0,1247.4,302876.0,1244.1125,1330.535,61.8941504178273,-18.4129204919127,-22.91078776929614,1248.5700000000002,1244.1125,0,1,0.5643340857787837,694907.9,0,0,0,1,0.737534070867385
2025-03-12,1256.85,1261.55,1244.0,1256.6,426299.0,1244.9475,1327.319,52.76243093922651,-17.042996754531032,-21.7372295652032,1246.1799999999998,1244.9475,1,1,0.737534070867385,680270.7,0,0,0,0,-0.7321343307337136
2025-03-11,1238.05,1249.55,1230.0,1247.4,305952.0,1246.3525,1324.044,48.77887788778884,-16.508872133677414,-20.691558078085485,1246.1200000000001,1246.3525,1,1,-0.7321343307337136,661342.35,0,0,0,0,-0.7375340708674072
2025-03-10,1249.1,1258.0,1235.5,1238.2,245117.0,1248.9824999999998,1320.3729999999998,45.528710385942894,-16.63569537308308,-19.880385536580736,1246.0,1248.9824999999998,0,0,-0.7375340708674072,648800.35,0,0,0,1,0.8803101276045666
2025-03-07,1214.05,1254.5,1212.3,1249.1,794738.0,1252.3175,1316.6719999999998,41.232227488151615,-15.676443104554892,-19.039597049757425,1247.7400000000002,1252.3175,1,0,0.8803101276045666,643792.6,1,0,0,0,-3.086222079897527
2025-03-06,1201.0,1214.0,1185.5,1210.55,652420.0,1254.535,1312.354,31.44654088050308,-17.819811054621596,-18.7956398506332,1240.37,1254.535,0,0,-3.086222079897527,604740.55,1,0,0,0,-2.874726364049396
2025-03-05,1162.0,1183.05,1158.0,1175.75,348560.0,1253.0875,1307.6809999999998,27.148253068932902,-22.07068733442065,-19.450649347599168,1224.2,1253.0875,0,0,-2.874726364049396,582915.6,0,0,1,0,-1.1949819264299388
2025-03-04,1165.0,1174.1,1159.25,1161.7,286826.0,1248.7425,1302.337,20.962441314553885,-26.2698763202377,-20.81449474247415,1207.06,1248.7425,0,0,-1.1949819264299388,570630.8,0,0,1,1,0.8091589911336738
2025-03-03,1209.8,1209.8,1156.0,1171.1,542446.0,1244.7424999999998,1297.253,18.454831678372386,-28.510887743760577,-22.35377334304499,1193.6399999999999,1244.7424999999998,0,0,0.8091589911336738,585587.95,0,0,1,1,2.433609427034411
2025-02-28,1201.0,1217.4,1193.3,1199.6,437656.0,1242.1,1292.412,31.706736491311517,-27.66911040516265,-23.41684075564176,1183.7400000000002,1242.1,1,0,2.433609427034411,571370.35,0,0,0,1,0.6210403467822756
2025-02-27,1213.55,1215.0,1201.0,1207.05,193166.0,1238.7025,1287.421,35.3291984732824,-26.100178416202425,-23.95350828782386,1183.04,1238.7025,1,0,0.6210403467822756,531638.7,0,0,0,0,-0.26096681993288406
2025-02-25,1213.95,1221.0,1201.0,1203.9,881729.0,1234.9775,1282.423,38.587806149035934,-24.824707254088253,-24.12774808109491,1188.67,1234.9775,1,0,-0.26096681993288406,561814.15,1,0,0,1,0.9012376443226167
2025-02-24,1219.4,1223.0,1210.6,1214.75,477209.0,1232.0875,1278.233,43.79675006448283,-22.677235124392386,-23.8376454897302,1199.28,1232.0875,1,0,0.9012376443226167,552757.25,0,0,0,1,1.0660629759209783
2025-02-21,1229.95,1239.95,1222.35,1227.7,907589.0,1229.2025,1274.463,46.90545808966859,-19.703555301972983,-23.01082745212357,1210.6,1229.2024999999999,1,0,1.0660629759209783,554844.9,1,0,0,1,0.4357742119410313
2025-02-20,1226.25,1239.4,1223.0,1233.05,206262.0,1225.7875,1270.393,46.47506755097022,-16.722538511641687,-21.753169663960037,1217.29,1225.7875,1,1,0.4357742119410313,522081.35,0,0,0,0,-0.4947082437857242
2025-02-19,1222.75,1232.8,1217.6,1226.95,110206.0,1223.3125,1267.377,42.604140683462205,-14.682903486708938,-20.339116428449408,1221.27,1223.3125,1,1,-0.4947082437857242,509526.7,0,0,0,0,-0.16300582745832903
2025-02-18,1225.25,1229.95,1216.4,1224.95,206583.0,1221.1325000000002,1263.779,44.19146183699868,-13.077078612396464,-18.88670886518918,1225.48,1221.1325000000002,0,1,-0.16300582745832903,489222.9,0,0,0,0,-0.016327197028453977
2025-02-17,1215.75,1227.2,1205.15,1224.75,207944.0,1219.985,1260.154,46.350067842605135,-11.685876561691884,-17.44654240445035,1227.48,1219.9850000000001,0,1,-0.016327197028453977,484848.8,0,0,0,0,-0.6368646662584188
2025-02-14,1220.0,1224.3,1206.0,1216.95,358010.0,1218.8925000000002,1256.082,41.12613855920509,-11.08483015122897,-16.174199953778245,1225.33,1218.8925000000002,0,0,-0.6368646662584188,415720.55,0,0,0,0,-0.0616294835449227
2025-02-13,1218.95,1227.95,1212.15,1216.2,360188.0,1217.6825,1251.784,51.97070108126967,-10.54741760738534,-15.048843484479972,1221.96,1217.6825,0,0,-0.0616294835449227,412588.8,0,0,0,0,-0.041111659266568346
2025-02-12,1219.95,1227.85,1193.65,1215.7,596942.0,1216.0975,1247.659,68.31728564878506,-10.046046393922325,-14.048284066354435,1219.71,1216.0975,0,0,-0.041111659266568346,427292.1,1,0,0,1,1.5546598667434353
2025-02-11,1263.05,1263.4,1230.0,1234.6,554854.0,1214.9975,1244.1840000000002,82.0017559262512,-8.031288958951109,-12.844885044860291,1221.64,1214.9975,1,1,1.5546598667434353,433719.85,1,1,0,1,1.5227604082294066
2025-02-10,1263.8,1266.0,1245.85,1253.4,539885.0,1215.2975,1241.246,83.373884833739,-4.86175190729432,-11.248258417332794,1227.3700000000001,1215.2975000000001,1,1,1.5227604082294066,445416.5,1,1,0,1,1.073081219084071
2025-02-07,1266.45,1284.75,1262.0,1266.85,375026.0,1216.73,1239.213,81.06235565819874,-1.2503032265640286,-9.24866737916471,1237.35,1216.73,1,1,1.073081219084071,451911.95,0,1,0,1,1.1603583691834007
2025-02-06,1276.6,1287.35,1270.8,1281.55,160168.0,1218.3525,1238.8429999999998,82.25108225108238,2.765928641371829,-6.845748175043625,1250.4199999999998,1218.3525,1,1,1.1603583691834007,420183.45,0,1,0,0,-0.2731067847528412
2025-02-05,1284.95,1290.0,1276.15,1278.05,355650.0,1221.7275,1238.371,82.00258955545968,5.601852803661359,-4.3562279792912095,1262.8899999999999,1221.7275,1,1,-0.2731067847528412,405344.95,0,1,0,1,0.6220413911818712
2025-02-04,1247.05,1289.0,1246.65,1286.0,397483.0,1227.24,1238.093,81.54050464807442,8.39400880625476,-1.8061806221726584,1273.17,1227.24,1,1,0.6220413911818712,407791.1,0,1,0,0,-3.176516329704504
2025-02-03,1250.0,1255.9,1238.0,1245.15,396687.0,1231.4125,1237.177,56.19453319133833,7.227562178408789,0.0005679379489349,1271.52,1231.4125,0,1,-3.176516329704504,413284.15,0,0,0,1,1.586154278600982
