,Open,High,Low,Close,Volume,SMA_20,SMA_50,RSI,MACD,MACD_Signal,MA_5,MA_20,Above_MA5,Above_MA20,Price_Change,Volume_MA,High_Volume,RSI_Overbought,RSI_Oversold,Tomorrow_Up,Tomorrow_Change
2025-03-28,3648.0,3660.0,3596.05,3604.45,70765.0,3375.817515,3437.128998,66.19742055129393,13.330465085129164,-23.99817727525504,3480.6299999999997,3375.817515,1,1,1.5237905692737197,129437.5,0,0,0,1,1.3094896586164362
2025-03-27,3624.6499,3662.8501,3610.0,3651.6499,30955.0,3386.917515,3441.482996,80.54385287380568,30.687942511890924,-13.060953218884912,3551.06998,3386.917515,1,1,1.3094896586164362,128377.55,0,1,0,0,-0.44226309866123303
2025-03-26,3661.0,3679.8999,3625.0,3635.5,29338.0,3395.1175150000004,3444.749998,78.09200541901133,42.65059804468001,-1.9186428855349704,3597.3900000000003,3395.1175150000004,1,1,-0.44226309866123303,124465.75,0,1,0,1,0.61064502819419
2025-03-25,3649.95,3708.8999,3638.05,3657.7,140545.0,3405.825015,3448.633998,82.13168446515685,53.30529961558068,9.126145678633112,3619.9300000000003,3405.825015,1,1,0.61064502819419,128035.75,1,1,0,0,-0.7149301473603487
2025-03-24,3585.05,3649.6001,3566.6499,3631.55,85061.0,3415.0350100000005,3452.7909979999995,82.13904130350512,58.96182214590226,19.09328101825156,3636.16998,3415.0350100000005,0,1,-0.7149301473603487,128889.55,0,1,0,0,-1.4360286929823385
2025-03-21,3499.95,3615.0,3466.6001,3579.3999,68893.0,3423.9425050000004,3456.6649960000004,78.3359021028031,58.56610505586741,26.987845855026823,3631.15996,3423.9425050000004,0,1,-1.4360286929823385,129306.85,0,1,0,0,-0.46376209598708584
2025-03-20,3508.05,3577.55,3508.05,3562.8,113648.0,3431.467505,3460.481996,78.17563728943723,56.26573910072875,32.843424521524774,3613.38998,3431.4675049999996,0,1,-0.46376209598708584,127319.35,0,1,0,0,-1.8426546536432054
2025-03-19,3549.0,3549.0,3463.05,3497.1499,157024.0,3440.4225,3462.813994,69.66397409820574,48.590285304943336,35.99279668567698,3585.71996,3440.4224999999997,0,1,-1.8426546536432054,126655.8,1,0,0,1,1.5870066078665923
2025-03-18,3503.0,3556.45,3479.0,3552.6499,78586.0,3451.97499,3465.765992,70.04177136839635,46.44632168870385,38.0835016902487,3564.7099399999997,3451.97499,0,1,1.5870066078665923,123811.6,0,1,0,0,-1.5593965507268215
2025-03-17,3508.5,3610.3,3478.0,3497.25,91119.0,3461.8899900000006,3466.714992,66.10936677054835,39.82158651274949,38.43111865527644,3537.84994,3461.8899900000006,0,1,-1.5593965507268215,124844.6,0,0,0,1,0.43177067696047455
2025-03-13,3506.0,3524.1499,3484.5,3512.3501,21598.0,3473.869995,3467.671994,65.72146887039862,35.381080054199174,37.82111093432034,3524.43998,3473.869995,0,1,0.43177067696047455,121540.05,0,0,0,0,-0.24912095180944505
2025-03-12,3564.95,3565.3,3489.6001,3503.6001,37641.0,3486.6649999999995,3467.799996,58.57414860681117,30.801332527463728,36.41715525158531,3512.6,3486.6649999999995,0,1,-0.24912095180944505,115332.3,0,0,0,1,2.035043896704991
2025-03-11,3553.25,3589.55,3536.8999,3574.8999,48906.0,3503.794995,3469.334996,52.92219678784017,32.5461143923053,35.642947079127694,3528.15,3503.794995,1,1,2.035043896704991,106316.15,0,0,0,1,0.3692467025440349
2025-03-10,3610.2,3623.45,3582.1001,3588.1001,40546.0,3520.894995,3471.119,53.63365237603326,34.59451847966784,35.43326135910537,3535.2400399999997,3520.8949949999997,1,1,0.3692467025440349,101786.65,0,0,0,1,0.6465789513508957
2025-03-07,3624.95,3624.95,3575.0,3611.3,30644.0,3536.7824950000004,3472.584,50.70105442679542,37.65474624887429,35.877558337280114,3558.0500400000005,3536.7824950000004,1,1,0.6465789513508957,90135.9,0,0,0,0,-0.3212139672694181
2025-03-06,3568.0,3608.95,3536.1499,3599.7,52086.0,3552.93749,3474.298,44.26538122648884,38.69832897371043,36.44171246479063,3575.52002,3552.9374899999993,1,1,-0.3212139672694181,79018.6,0,0,0,0,-1.3987248937411323
2025-03-05,3529.95,3598.0,3521.1001,3549.3501,50343.0,3565.432495,3475.705002,41.157762733811516,35.06036539577235,36.16544305089905,3584.67002,3565.432495,0,0,-1.3987248937411323,72957.2,0,0,0,0,-0.4705143062669448
2025-03-04,3483.95,3549.8999,3463.8,3532.6499,68643.0,3571.869995,3475.8590000000004,37.01857427207013,30.47894583532843,35.02814360749533,3576.2200199999997,3571.8699949999996,0,0,-0.4705143062669448,65993.25,1,0,0,0,-1.0218929421791811
2025-03-03,3499.8501,3523.95,3475.0,3496.55,90088.0,3569.4474949999994,3475.829,36.269324654190406,23.663623829992048,32.755239651531674,3557.91,3569.4474949999994,0,0,-1.0218929421791811,68883.15,1,0,0,0,-0.3617880482189695
2025-02-28,3588.8,3599.0,3457.3501,3483.8999,95141.0,3566.124985,3475.1229980000003,39.43817739438178,17.045592961812872,29.613310313075896,3532.42998,3566.124985,0,0,-0.3617880482189695,70078.5,1,0,0,1,3.686965862595537
2025-02-27,3628.95,3637.95,3600.0,3612.3501,58527.0,3566.51999,3476.111,54.39312648650066,21.90931794102471,28.072511838464784,3534.96,3566.51999,1,1,3.686965862595537,69466.6,0,0,0,1,0.5190526798606765
2025-02-25,3639.95,3657.95,3621.6001,3631.1001,209408.0,3565.4924999999994,3477.118002,62.953307048329165,26.965444758779995,27.851098422504734,3551.31,3565.4924999999994,1,1,0.5190526798606765,78389.25,1,0,0,1,1.2062404999520604
2025-02-24,3767.3501,3767.3501,3670.6499,3674.8999,276198.0,3567.462495,3479.635,62.095577322647664,34.112384473774,29.10335563286307,3579.7599999999998,3567.4624949999998,1,1,1.2062404999520604,90732.25,1,0,0,1,3.016411413002018
2025-02-21,3781.2,3816.6001,3775.0,3785.75,89843.0,3573.864995,3485.031,75.72217342290531,48.16325657884545,32.915335822314,3637.6,3573.864995,1,1,3.016411413002018,88197.15,1,1,0,0,-0.20603579211517786
2025-02-20,3779.0,3789.5,3755.0,3777.95,45355.0,3581.184995,3488.184,73.99275989290692,58.000786920785686,37.93242604227625,3696.4100200000003,3581.1849949999996,1,1,-0.20603579211517786,86211.85,0,1,0,1,0.08999854418403341
2025-02-19,3872.0,3873.2,3767.5,3781.3501,163847.0,3591.282505,3494.9670020000003,75.33520921820329,65.31839103649281,43.40961904135355,3730.21002,3591.282505,1,1,0.08999854418403341,90959.55,1,1,0,1,2.3298530331798517
2025-02-18,3903.3999,3924.6001,3861.0,3869.45,55205.0,3606.615005000001,3503.4070019999995,76.06867365146982,77.33345208673518,50.19438565066175,3777.88,3606.6150050000006,1,1,2.3298530331798517,88037.4,0,1,0,1,0.8773830906201097
2025-02-17,3900.0,3934.55,3860.0,3903.3999,126487.0,3626.927505000001,3512.5710000000004,76.91649308519715,88.57329448199107,57.87016741713748,3823.5800000000004,3626.9275050000006,1,1,0.8773830906201097,86510.55,1,1,0,1,0.7519111736412176
2025-02-14,3925.0,3948.0,3900.6001,3932.75,88802.0,3645.93251,3522.047,77.15636490449774,98.71086260860513,66.03830645560966,3852.9800000000005,3645.93251,1,1,0.7519111736412176,87021.35,1,1,0,0,-0.6013578284915111
2025-02-13,3955.0,3977.95,3903.3501,3909.1001,38697.0,3666.525015,3531.126004,75.61682801509721,103.64217956890344,73.5590810784,3879.21002,3666.525015,1,1,-0.6013578284915111,84400.25,0,1,0,1,1.0513903187078677
2025-02-12,3966.05,4020.0,3941.3,3950.2,70639.0,3688.41751,3541.2540040000004,83.70468616754621,109.60267367602135,80.76779959802518,3912.9800000000005,3688.41751,1,1,1.0513903187078677,86852.3,0,1,0,1,0.3594729380790973
2025-02-11,4029.8,4040.8501,3955.6001,3964.3999,73609.0,3711.4575,3551.949004,86.45614673854487,114.15608182904862,87.44545604430465,3931.9699799999994,3711.4575000000004,1,1,0.3594729380790973,88650.7,0,1,0,1,1.7934643777990145
2025-02-10,4049.95,4051.95,4014.05,4035.5,91371.0,3734.487505,3563.229004,92.96818942836637,122.0935933390124,94.37508350330828,3958.3900000000003,3734.487505,1,1,1.7934643777990145,90773.95,1,1,0,0,-0.15239499442447624
2025-02-07,4060.1499,4091.8999,4009.05,4029.3501,22001.0,3756.550005,3574.9450060000004,93.94186544489341,126.43049541880964,100.78616588645453,3977.71002,3756.550005,1,1,-0.15239499442447624,89846.7,0,1,0,1,1.3240323793159536
2025-02-06,4095.45,4135.0,4052.7,4082.7,40965.0,3780.120005,3587.652004,93.10790313252969,132.6428234815667,107.15749740551348,4012.4300000000003,3780.1200049999998,1,1,1.3240323793159536,90362.75,0,1,0,1,0.19717343914567032
2025-02-05,4161.0,4161.0,4075.8999,4090.75,32703.0,3804.672505,3601.4420039999995,92.97002240817277,136.640489578891,113.05409584021602,4040.54,3804.672505,1,1,0.19717343914567032,89393.6,0,1,0,1,0.5610267065941477
